%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7
2302701000000,0,2.29081261776,2.32668800329,0.00235003057949,0.0261661025701,0.365286936179,0.930524189202,1.0,0.0
2307838000000,0,2.00493017637,2.05411306534,0.0242648786674,-0.0225353266041,0.389399398436,0.920473510328,0.0,1.0
2311296000000,0,1.99834845268,2.19037992499,0.025210430421,-0.0107173747606,0.170769202948,0.984930175901,1.0,0.0
2315935000000,0,1.66360089127,2.05350706139,0.0393740584793,-0.0364267638302,0.194571230483,0.979420650519,0.0,-1.0
2319354000000,0,1.6476377041,1.90535802127,0.0272264713919,-0.0421663211854,0.427198979943,0.902763397657,1.0,0.0
2323882000000,0,1.3927013251,1.64778609227,0.0178181870042,-0.0671439313615,0.401415467649,0.913257809726,1.0,0.0
2328953000000,0,1.12688798049,1.3807700241,-0.00873245640144,-0.0358634826529,0.383563557799,0.922776544969,1.0,0.0
2334379000000,0,0.863469207718,0.898625150446,0.0530263079891,0.00192562118743,0.433553266294,0.899564376757,1.0,0.0
2339475000000,0,0.486720267416,0.632654508146,0.0454685267209,-0.0692876239224,0.317580033581,0.944602964488,0.0,1.0
2343623000000,0,0.43970935445,0.804730417192,0.0661311659981,-0.0324287632509,-0.0491170277403,0.996073572475,0.0,-1.0
2347160000000,0,0.418272689778,0.626437656349,0.0267894997261,-0.0809023517435,0.251924704626,0.963987072209,0.0,-1.0
2351087000000,0,0.408956053621,0.427643643833,0.0204760553994,-0.047187226958,0.498842921831,0.865164629482,1.0,0.0
2356255000000,0,0.291616929999,0.0535884526552,-0.0038808547777,-0.0052104202583,0.568525517511,0.822639973759,1.0,0.0
2361074000000,0,0.136575901471,-0.256036031977,-0.0162385778909,-0.00416470265886,0.540876607237,0.840934872379,0.0,1.0
2364900000000,0,0.0454979517669,-0.139296471032,-0.0123073265589,-0.00800454389164,0.325473518171,0.945437171873,0.0,1.0
2369184000000,0,0.0441770475228,-0.0191362777988,-0.0133873778957,-0.00612748832958,0.11700991408,0.993021607019,0.0,-1.0
2372607000000,0,0.0464704716902,-0.137753789132,-0.0123409381607,-0.00821603889419,0.323087835515,0.946252845963,0.0,-1.0
2376057000000,0,0.0949189455514,-0.242683845453,-0.0158767036874,-0.00319692326428,0.498635025502,0.866660730219,1.0,0.0
2381640000000,0,-0.0962274813851,-0.544631426929,-0.0351526117996,-0.00614948610314,0.506661552176,0.861406146513,1.0,0.0
2387051000000,0,-0.367846439969,-0.881720659236,-0.049783688911,0.0336200053869,0.447263253162,0.892382688048,0.0,1.0
2390832000000,0,-0.445601561642,-0.691823113248,-0.0494849241285,0.0250595681735,0.138724452437,0.988776408812,1.0,0.0
2396178000000,0,-0.785082902802,-0.788824164744,-0.0533657736261,0.031452893861,0.145402744618,0.987431441433,1.0,0.0
2401396000000,0,-1.17513831248,-0.913195239099,-0.0192255958168,0.0299020559838,0.134356458759,0.990295201192,0.0,-1.0
2405109000000,0,-1.16494343584,-1.0796250093,-0.016470776964,0.0468834045183,0.406202288652,0.912431016889,0.0,-1.0
2408079000000,0,-1.0760843099,-1.19068943741,-0.00453113246871,0.0135347109433,0.625337245717,0.780224076504,1.0,0.0
2413365000000,0,-1.16385729954,-1.53416638663,-0.0437607978411,0.0557157564992,0.616615733665,0.78407001221,0.0,1.0
2417354000000,0,-1.21191460157,-1.37175815703,-0.0471456003723,0.0351347005263,0.348023320967,0.935640215707,1.0,0.0
2422030000000,0,-1.47462565941,-1.70134494667,-0.0246752821517,0.0546867857,0.353522162607,0.933500169505,1.0,0.0
2427736000000,0,-1.78997101422,-1.95839751839,0.0179206248263,0.0272259661432,0.297280741076,0.954233597689,1.0,0.0
2432826000000,0,-2.07912514473,-2.17252732166,0.0384731175748,0.00999152236844,0.28071116116,0.958968838235,1.0,0.0
2437991000000,0,-2.42409832374,-2.38509117411,0.0611265602703,-0.0283541667703,0.274638785263,0.959183570796,1.0,0.0
2442768000000,0,-2.78652655929,-2.53758048797,0.048762770416,-0.0740385585766,0.233845392355,0.968223536452,1.0,0.0
2447882000000,0,-3.14110804497,-2.73533751934,0.027361049098,-0.0467288432817,0.264266189408,0.96292843417,0.0,-1.0
2451595000000,0,-3.17652640514,-2.87506798842,0.000712917430703,-0.0389610264278,0.48151082966,0.875573441288,1.0,0.0
2456860000000,0,-3.34087691911,-3.20326641959,-0.00649614712627,-0.00794200607234,0.520639143403,0.853715179067,0.0,1.0
2460581000000,0,-3.37454020912,-3.05807712328,-0.00251774977415,-0.0271220055011,0.300781771817,0.953303930285,0.0,1.0
2464288000000,0,-3.37883408845,-2.90676935866,-0.00186624762938,-0.0185312171042,0.0496309441834,0.99859395176,0.0,1.0
2467954000000,0,-3.31122339092,-2.77069812975,0.00830064872371,-0.0116041748745,-0.217840789038,0.975880030018,0.0,1.0
2472133000000,0,-3.17661507614,-2.70881121337,0.013361369797,-0.00243842820431,-0.462266724135,0.886636906305,1.0,0.0
2477502000000,0,-3.39113778674,-2.41362810669,0.0195569302304,-0.0115493621025,-0.464793391473,0.885127811086,0.0,-1.0
2480719000000,0,-3.53197702578,-2.50140471255,0.01067493918,-0.0226551342632,-0.192143989804,0.981047133295,0.0,-1.0
2484223000000,0,-3.61768231812,-2.6144268653,0.00288643357867,-0.0210003574032,0.0568717900713,0.998156427112,1.0,0.0
2490071000000,0,-3.97291379824,-2.62069430346,-0.0456876923702,-0.00415207919473,0.0299656931738,0.998497597512,0.0,1.0
2493745000000,0,-3.878982971,-2.53650259638,-0.0279730101921,0.00896614013996,-0.163288292341,0.986140990232,0.0,1.0
2497267000000,0,-3.73598667333,-2.42361623503,-0.0157114618232,0.0110945792252,-0.460699208314,0.887347902313,0.0,1.0
2500948000000,0,-3.60259630321,-2.47330455522,-0.0245408142093,0.00662481511455,-0.644921475131,0.763825995354,1.0,0.0
2506051000000,0,-3.70396642443,-2.11116381797,0.0265135333137,0.0197757467832,-0.611992591374,0.79017151334,1.0,0.0
2510947000000,0,-3.74795966983,-1.7535698672,-0.00723795700087,0.0233113991264,-0.638696710865,0.769071324507,0.0,-1.0
2514558000000,0,-3.9069081604,-1.72606285213,0.0190481269646,0.0305734220263,-0.434569388618,0.899917708016,0.0,-1.0
2517526000000,0,-4.036663291,-1.77511146056,0.0223304963065,0.0423317232697,-0.177737428137,0.982913414691,0.0,1.0
2521195000000,0,-3.8949954517,-1.72208870292,0.0204923983218,0.0294950168812,-0.414649515679,0.90927217308,0.0,1.0
2525373000000,0,-3.74192475414,-1.77903167532,-0.00987820651132,0.0149579022706,-0.609741949689,0.792397272197,0.0,1.0
2529064000000,0,-3.64565431199,-1.84822814541,0.00357610054441,0.0190240963271,-0.744179716112,0.66769891822,1.0,0.0
2534077000000,0,-3.62172267988,-1.51214539983,0.0161930376813,0.0574160633376,-0.725119714973,0.686033949713,0.0,-1.0
2537451000000,0,-3.76197434583,-1.48771449697,0.03094811433,0.0528166330407,-0.531755650721,0.84468251161,0.0,-1.0
2541060000000,0,-3.88264196576,-1.54097844943,0.0377871065097,0.0363182579031,-0.317335240017,0.946864015668,1.0,0.0
2546468000000,0,-4.12579348147,-1.33049080758,0.0349496372148,0.0579050689958,-0.340792294749,0.937702584876,0.0,1.0
2549670000000,0,-3.95232295934,-1.29892593342,0.0236319331315,0.0693864604239,-0.576966243681,0.813472190366,0.0,1.0
2552877000000,0,-3.80109757969,-1.34742640203,0.0111302083401,0.0789107023458,-0.768653126132,0.634682275793,0.0,-1.0
2556144000000,0,-3.92416683214,-1.31604733629,0.0245278936304,0.0711494327601,-0.606640798487,0.79140576335,1.0,0.0
