%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7
201407000000,0,-3.95180727267,-2.40797424727,-0.064395790571,0.0307858975378,-0.673465740157,0.73576443751,1.0,0.0
206470000000,0,-4.02987056358,-1.99455977079,-0.0207246131224,0.035805206112,-0.657180853103,0.752596707368,1.0,0.0
211478000000,0,-4.0891174523,-1.65948445062,0.00395894737938,0.0635156293931,-0.655391536896,0.752603497815,1.0,0.0
216542000000,0,-4.16334515276,-1.31831461478,0.0291678146987,0.0714548785494,-0.631924824101,0.771177317873,1.0,0.0
221382000000,0,-4.18737693763,-0.975958382858,0.00612276087454,0.0549756808928,-0.644530159845,0.76257528111,1.0,0.0
226072000000,0,-4.22018079103,-0.637307776776,-0.0175038302682,0.045958756138,-0.657242104912,0.75207328379,0.0,1.0
230141000000,0,-4.11113122771,-0.713129425608,-0.0211239586972,0.0431225809232,-0.796473395721,0.602763926667,1.0,0.0
235143000000,0,-4.03041427846,-0.381156920559,-0.00994288157225,0.0551202442544,-0.794293996436,0.604946233152,1.0,0.0
240512000000,0,-3.92751763856,-0.0316859182074,0.00464032093879,0.0443046945846,-0.808423451716,0.586913182826,1.0,0.0
245475000000,0,-3.79102329584,0.344092859784,-0.00374920015343,-0.0063141181514,-0.834318384045,0.551233987935,0.0,-1.0
248806000000,0,-3.87115211009,0.423179795225,-8.99807666036e-05,0.00110642508177,-0.717009600861,0.697062407536,0.0,-1.0
252111000000,0,-3.97582138859,0.487555706532,-0.00357459308784,-0.00246170963247,-0.560643576114,0.828045857928,1.0,0.0
257335000000,0,-4.05857503036,0.829739568372,-0.0187977771321,-0.0266458098427,-0.60220028455,0.797678796058,1.0,0.0
261976000000,0,-4.17704820499,1.18089446572,0.00198585211574,-0.0314856665367,-0.601633547187,0.798148973622,0.0,1.0
265693000000,0,-4.04799873724,1.10181273807,-0.0102892923502,-0.0418265842156,-0.778579755713,0.626065676514,1.0,0.0
270818000000,0,-3.94160453132,1.50175766499,-0.0612164341512,-0.0254669637075,-0.770797696578,0.633620464394,1.0,0.0
276011000000,0,-3.87268901378,1.87347250245,-0.0759040826395,-0.0236410451134,-0.750899999667,0.655613347733,1.0,0.0
281197000000,0,-3.82336314428,2.22951724658,-0.0519747023663,-0.00800690533514,-0.746177159085,0.663667211064,0.0,-1.0
284597000000,0,-3.9524534323,2.29604592144,-0.0522119797696,0.00541292783187,-0.559602924342,0.827096836198,1.0,0.0
289736000000,0,-4.11021144318,2.64648542335,-0.0249494227566,0.0309560221072,-0.564180989275,0.824693314112,1.0,0.0
294577000000,0,-4.27952030494,2.98929244456,0.00275708364534,0.0229685135182,-0.567454718177,0.823079576162,0.0,1.0
298076000000,0,-4.16438170651,2.90242161942,-0.0029017775148,0.0293149386524,-0.739504494842,0.672506740611,0.0,1.0
301373000000,0,-4.09490564695,2.76880103302,-0.0129165478728,0.0149921951918,-0.858421690378,0.512562775046,0.0,1.0
305464000000,0,-4.04075374902,2.59378763509,-0.0358893916681,0.0180445170268,-0.960614758036,0.274964786136,1.0,0.0
310813000000,0,-3.71250452133,2.76202253628,-0.0147492210318,0.0319611611215,-0.967106753396,0.251923544345,1.0,0.0
