%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7
105914000000,0,0.259063292623,-0.00905415955832,-0.0215710078014,-0.0126819692433,-0.0412293884261,0.99883632133,0.0,-1.0
108977000000,0,0.232286086753,-0.132406442123,-0.0229471902188,-0.00581499045994,0.194385979003,0.980639436039,1.0,0.0
114312000000,0,-0.105604523076,-0.239313339759,-0.0236055677582,-0.00456780564389,0.160486817823,0.986745100635,1.0,0.0
118851000000,0,-0.45078674528,-0.357097241216,-0.0111962747633,0.0227265987705,0.136928172701,0.990256946787,0.0,-1.0
122228000000,0,-0.405448235492,-0.505300652815,-0.00801268387346,0.00616308580326,0.396833086626,0.917835123881,1.0,0.0
127721000000,0,-0.692402980467,-0.748480581511,-0.0420687951204,0.0468893973963,0.363077241673,0.929627085163,1.0,0.0
133100000000,0,-0.971911684766,-0.993433175233,-0.0280923945391,0.0301404242033,0.361218224888,0.931570591102,1.0,0.0
137933000000,0,-1.24139067861,-1.22207338953,-0.0288280726743,0.0318435277065,0.367306931423,0.929107394276,1.0,0.0
143151000000,0,-1.51204692633,-1.48725010511,-0.0558269733296,0.0836636224689,0.342869381862,0.93398304819,1.0,0.0
148017000000,0,-1.76983148679,-1.7289239033,-0.0159813196586,0.0594313179823,0.36462945507,0.929116718373,1.0,0.0
153088000000,0,-2.10329420979,-1.92287447013,0.0097483522953,0.0238322861105,0.253557445611,0.966977566204,1.0,0.0
158695000000,0,-2.41098924977,-2.18876085978,0.0379491152091,-0.014465504102,0.351919357574,0.935148854253,1.0,0.0
164137000000,0,-2.71435415783,-2.39403933844,0.0449754722303,-0.0671371639473,0.316839969493,0.945030286206,1.0,0.0
168982000000,0,-3.06744798932,-2.60142675352,0.0170952191216,-0.0771102377743,0.315615295859,0.945594389648,1.0,0.0
174022000000,0,-3.33585099897,-2.95719239433,0.00735765091874,-0.0299471606363,0.407711157618,0.91259007473,1.0,0.0
178855000000,0,-3.55948473744,-3.25408873869,-0.0143931230988,0.0262783530532,0.439901305053,0.89754617039,0.0,1.0
182352000000,0,-3.5678736875,-3.08705419557,-0.0204482439309,-0.00385729896498,0.2116952216,0.977114181514,0.0,1.0
185980000000,0,-3.52173698829,-2.95509093914,-0.0263885231675,-0.00221564695055,-0.0148344571975,0.999539231663,1.0,0.0
192130000000,0,-3.86965964925,-2.90804387393,-0.0676287993218,0.0102179616034,-0.0353556926934,0.997031551034,1.0,0.0
197354000000,0,-4.21100999942,-2.8768342359,-0.0692778481353,0.0603903961149,-0.0285355731818,0.995358880444,0.0,1.0
200754000000,0,-4.08565174463,-2.78144523753,-0.0842297860364,0.0381182007245,-0.252408718963,0.963193741938,0.0,1.0
204153000000,0,-3.9690310791,-2.70882170365,-0.0902191854018,0.0229646657663,-0.46106013662,0.882471910676,0.0,1.0
207634000000,0,-3.85566821672,-2.70177029988,-0.0932793197611,0.000409095838573,-0.634671445306,0.767131642979,1.0,0.0
212705000000,0,-3.91145601077,-2.32219454642,-0.047545921004,0.05101018542,-0.648649215359,0.757886232751,1.0,0.0
217513000000,0,-3.99865285074,-1.95809942051,-0.0138432196622,0.0380421200867,-0.639894005377,0.767396132549,1.0,0.0
222144000000,0,-4.07161383999,-1.63293338706,0.00883147563886,0.063014429153,-0.63775550827,0.767606082849,1.0,0.0
227762000000,0,-4.15619591871,-1.29298035474,0.0295790657971,0.0707198385966,-0.614764286017,0.784976850572,1.0,0.0
232553000000,0,-4.21472575053,-0.93726750394,0.00638950402891,0.0519309269465,-0.614636372758,0.787073365289,0.0,1.0
236699000000,0,-4.08058219134,-1.04539955244,-0.00435230520752,0.0545866419087,-0.761227941657,0.646168226398,1.0,0.0
241830000000,0,-3.9856153801,-0.708555567107,-0.0161302283085,0.0426994332346,-0.763906033176,0.643711229212,1.0,0.0
247178000000,0,-3.93436200604,-0.375423321904,-0.00106273328575,0.0492440577049,-0.763674489568,0.643719789475,1.0,0.0
252166000000,0,-3.87399720168,-0.0285202848834,0.0132537647292,0.0471116414021,-0.769964921733,0.636206609731,1.0,0.0
257329000000,0,-3.81001326419,0.340322990151,0.00137646939818,0.00213238406991,-0.76749701828,0.641047490597,1.0,0.0
262253000000,0,-3.72535146257,0.678697161752,-0.0144032782894,-0.012385316225,-0.770338717687,0.637351872633,0.0,-1.0
266016000000,0,-3.80662033946,0.750876516695,-0.0174553463528,-0.00625169075745,-0.634231383924,0.772920939613,1.0,0.0
