%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7
26544000000,0,0.00529651104083,-0.0291051760344,-0.0156754640708,-0.00793556083972,-0.0102468673645,0.999793132808,0.0,1.0
33340000000,0,0.128295792725,0.0663894646156,-0.0221792930781,-0.00423380764076,-0.25896259283,0.965623388981,0.0,-1.0
36375000000,0,0.0210124403518,-0.00733487552697,-0.0174871727006,-0.00335797885559,-0.0416088459713,0.998975288336,0.0,-1.0
39874000000,0,-0.0475713735326,-0.135284267141,-0.0147355290192,-0.0051316997079,0.189289621207,0.981797315715,0.0,-1.0
43211000000,0,-0.0109844465002,-0.256292358588,-0.0158177184908,-0.00157555945388,0.408250366926,0.912731589954,1.0,0.0
47731000000,0,-0.277215930762,-0.512685023868,-0.0187997120731,-0.00143485023763,0.392039885028,0.919754989428,1.0,0.0
52776000000,0,-0.621747298502,-0.684134983036,-0.0481586146813,0.0315093100349,0.292814889852,0.954435619355,1.0,0.0
57674000000,0,-0.906222625193,-0.877293256722,-0.0502508362382,0.0441560578192,0.289046225393,0.954975065434,1.0,0.0
62479000000,0,-1.18762776734,-1.14167740592,-0.0237723289699,0.0287350449688,0.353465851704,0.934703731268,1.0,0.0
67273000000,0,-1.45543247668,-1.33454479521,-0.0498799806034,0.0664212828799,0.306325677504,0.948295723926,1.0,0.0
72175000000,0,-1.73770449434,-1.55076126277,-0.0271940827688,0.0740914870852,0.306840916219,0.948482780833,0.0,-1.0
75005000000,0,-1.67169333815,-1.67651710817,-0.00915191206437,0.0761948217892,0.517919480437,0.851980048723,1.0,0.0
79679000000,0,-1.91928752871,-1.99333406739,0.0273996969994,0.0166509978513,0.456390005801,0.889201981262,1.0,0.0
84482000000,0,-2.16953953868,-2.28271318144,0.0406383070497,0.00132853357725,0.411426435235,0.910535584911,1.0,0.0
89325000000,0,-2.48593466189,-2.51124576176,0.0532728546705,-0.0381079389995,0.318065471231,0.945803438327,1.0,0.0
94025000000,0,-2.85100349722,-2.75168996285,0.0224339096532,-0.0728920592919,0.307097857243,0.948617084743,1.0,0.0
98773000000,0,-3.16353709764,-2.98804933651,0.00827751570842,-0.0401130652307,0.317534434672,0.947361761699,0.0,1.0
102271000000,0,-3.17979721574,-2.8847414422,0.0156798595554,-0.0370609555516,0.119238317864,0.992049822908,1.0,0.0
106933000000,0,-3.53165311851,-2.9176195863,-0.0220313166324,-0.0230920395834,0.0737282388915,0.996767538389,1.0,0.0
111983000000,0,-3.89051274944,-2.95313357424,-0.0569006096964,0.0178376945785,0.0666885137701,0.995990351057,1.0,0.0
116976000000,0,-4.24250246071,-3.04848836987,-0.0558503377868,0.0766560966718,0.122308235975,0.987950038223,0.0,1.0
120478000000,0,-4.17916381426,-2.87539338915,-0.0743892958166,0.06064450982,-0.133830903902,0.986345662158,0.0,1.0
123977000000,0,-4.06456684777,-2.7831086128,-0.0860041294352,0.0387797360354,-0.348616549225,0.932505186795,0.0,1.0
127572000000,0,-3.94508799167,-2.76110960297,-0.0909930203033,0.0199830303234,-0.535173220234,0.839589526554,1.0,0.0
132275000000,0,-4.11171772237,-2.44014203197,-0.0778141023525,0.0424135320169,-0.535300062041,0.839999941283,0.0,1.0
135972000000,0,-4.01286513578,-2.50937781594,-0.0835776069225,0.0110058959438,-0.674142857389,0.733774530566,1.0,0.0
140526000000,0,-4.05080124809,-2.11125667509,-0.0293995048845,0.0622107592612,-0.678625844213,0.731254028441,1.0,0.0
145226000000,0,-4.08700149773,-1.75889115046,-0.00817564802349,0.0583601384561,-0.681395221765,0.729539447031,1.0,0.0
150125000000,0,-4.10694919029,-1.41649030294,0.0228086919505,0.0745088241687,-0.684693812132,0.72465342221,1.0,0.0
154927000000,0,-4.09151094134,-1.09577491099,0.00353261762494,0.0588244180174,-0.697247695471,0.714403849107,1.0,0.0
159879000000,0,-4.08293649369,-0.75189162983,-0.00811798139166,0.0472153158555,-0.688985370233,0.723190135394,1.0,0.0
164786000000,0,-4.0864929874,-0.420964206908,-0.00529188926662,0.0508684751982,-0.693296993941,0.71883494095,1.0,0.0
169835000000,0,-4.09509995906,-0.063340224087,-0.0013521291609,0.0288801327529,-0.702845408452,0.710754839236,1.0,0.0
174898000000,0,-4.10110418244,0.334480534823,-0.010119315068,-0.0119297749603,-0.70708976395,0.706950737781,1.0,0.0
179487000000,0,-4.08176142719,0.718911612282,-0.00789960135176,-0.0472290257935,-0.730691966305,0.681025892165,1.0,0.0
184538000000,0,-4.05266741054,1.0813505867,-0.00765090149414,-0.0424534521838,-0.732406040604,0.679500227955,1.0,0.0
189431000000,0,-4.03499502496,1.48022950219,-0.0522142445252,-0.0254338064444,-0.702337495133,0.709470814825,1.0,0.0
194327000000,0,-4.05294175617,1.90565721995,-0.0846498954697,-0.0103563831889,-0.663038493981,0.743711702223,1.0,0.0
199128000000,0,-4.10170407505,2.25871456675,-0.0722768418267,0.010394006823,-0.650020742236,0.756400064398,1.0,0.0
204103000000,0,-4.14791618737,2.63773814937,-0.0323446074409,0.0350601718461,-0.678377903198,0.733163031782,0.0,1.0
207572000000,0,-4.04867503996,2.51595013,-0.0346656097421,8.01303179418e-05,-0.856397205476,0.515152516769,1.0,0.0
212295000000,0,-3.88003260464,2.83015761554,-0.000279606232976,0.0246264709894,-0.859711235324,0.510186290098,0.0,-1.0
215498000000,0,-3.94297720591,2.92960951627,0.00185872245203,0.0319781886729,-0.734271339131,0.678099949219,0.0,1.0
218903000000,0,-3.87070633811,2.80375058768,-0.00796928687346,0.0262711920396,-0.855939338405,0.516346941413,0.0,1.0
222224000000,0,-3.79249731892,2.66526273919,-0.0173267574239,0.0268926506301,-0.94968278028,0.311575329027,1.0,0.0
226926000000,0,-3.49860989332,2.84547700291,-0.011912972568,0.0396184934466,-0.957851507784,0.284269142009,1.0,0.0
231697000000,0,-3.20643142952,3.03489814498,-0.00627998784481,0.0405193877958,-0.957603449639,0.285156753743,0.0,1.0
235094000000,0,-3.24348776784,2.91931271519,-0.0121525815981,0.0423309375359,-0.993693770604,0.103116908166,0.0,1.0
238423000000,0,-3.31367873917,2.81377801594,-0.0239703831343,0.0362221321174,-0.992907244626,-0.110673309549,1.0,0.0
243126000000,0,-2.9708231885,2.74227139132,0.00122696665981,0.0239933000228,-0.993730254802,-0.109192475921,1.0,0.0
248097000000,0,-2.63727512921,2.67380287583,0.0729223128299,0.00403299405014,-0.992664392463,-0.0963507923479,0.0,1.0
251426000000,0,-2.81136530748,2.61320138541,0.0372497054994,0.0319636614778,-0.932687543269,-0.357330002123,1.0,0.0
256280000000,0,-2.3953319423,2.38089941525,0.055489023804,-0.0114897368349,-0.94863111968,-0.311268297389,1.0,0.0
261302000000,0,-2.15769819912,2.07675954627,0.0199337678997,-0.0048505251149,-0.913952462907,-0.405302372125,0.0,-1.0
264607000000,0,-2.04030347512,2.1320184173,0.0112162241909,-0.00752046798708,-0.981935842764,-0.188731660228,0.0,-1.0
267902000000,0,-1.95940736533,2.22551061936,0.0162031587621,-0.0208652588597,-0.997881797868,0.0594475912272,0.0,-1.0
271103000000,0,-1.93158637923,2.33540072222,0.0163894554315,-0.00572082781666,-0.953244611001,0.301700794624,0.0,-1.0
274007000000,0,-1.99118589282,2.47737556975,0.00311954600536,-0.0252429150089,-0.828037946159,0.560094834288,0.0,-1.0
277314000000,0,-2.10788666943,2.57341507267,-0.0119910872046,-0.0339342478856,-0.66445258123,0.7464632931,0.0,-1.0
280211000000,0,-2.25001791887,2.5521632559,-0.0173836011078,-0.0264789363111,-0.434976503654,0.899884502374,0.0,-1.0
283311000000,0,-2.37985971884,2.52303189887,-0.029695820657,-0.0252649883894,-0.192608252156,0.980500841304,0.0,-1.0
286209000000,0,-2.47171593729,2.46301470861,-0.0293899149336,-0.0223979857394,-0.0101947522424,0.999265045001,0.0,-1.0
289614000000,0,-2.5422539498,2.37393389018,-0.0338391671472,-0.0113478656182,0.194717873513,0.980209715544,0.0,-1.0
292515000000,0,-2.54741609359,2.24011917065,-0.0401152345026,0.00344527297239,0.456512728871,0.888805392892,0.0,-1.0
295416000000,0,-2.47280588947,2.11318892973,-0.0329926845784,0.00945047307182,0.66819520858,0.743194008691,0.0,-1.0
298412000000,0,-2.3129940519,2.04499543241,-0.016574637163,0.00330988792661,0.847889566956,0.529903395246,0.0,-1.0
301720000000,0,-2.19661124719,2.08720840045,-0.0114081965437,0.00235779064945,0.947147251616,0.320587550648,0.0,-1.0
304705000000,0,-2.08168255151,2.15984232458,-0.0105233762019,0.0148959904374,0.996847877178,0.0772119018526,1.0,0.0
309415000000,0,-1.73423943181,2.08932410568,-0.0108504970205,-0.00388243182838,0.99697515252,0.0768618155823,0.0,1.0
313077000000,0,-1.8470827319,2.0069809278,-0.0160385725712,-0.00313379236513,0.9587309001,0.28384503647,1.0,0.0
317934000000,0,-1.54189297915,1.82091732835,0.00437520956246,-0.0202450640613,0.965182859768,0.260754754764,1.0,0.0
323015000000,0,-1.23574668052,1.58266066148,0.0286606577835,-0.0601298321277,0.958654691019,0.276666140631,0.0,1.0
326522000000,0,-1.38196503167,1.51726520292,0.039560128013,-0.0500930793859,0.862534307216,0.501956420961,1.0,0.0
331186000000,0,-1.18142035402,1.19609027839,0.0136119588124,-0.0413320856676,0.864533746922,0.500687301322,1.0,0.0
336229000000,0,-0.933110543265,0.87026604723,0.0073258469581,0.00519897355085,0.868255841995,0.496035377249,1.0,0.0
341118000000,0,-0.698161106422,0.556618786054,0.0276090980342,0.0422111107912,0.873146003611,0.4848422591,0.0,-1.0
343855000000,0,-0.556351116611,0.575639935466,0.0417394779347,0.0274061340546,0.96370944826,0.262241909565,1.0,0.0
348474000000,0,-0.242852344667,0.310491285606,0.0623930350379,0.0020593941115,0.951381828851,0.301621424649,1.0,0.0
353324000000,0,0.0951536422231,0.0842623829342,0.0250119440307,-0.00283232262571,0.953224330203,0.30121380598,0.0,1.0
356924000000,0,-0.0421998174556,0.0353644003243,0.0179228530392,0.00997278970763,0.847438046653,0.530497947112,1.0,0.0
361826000000,0,0.0813612996596,-0.297181898682,0.00678470809368,-0.00932251243568,0.825469569818,0.564328847218,0.0,-1.0
364816000000,0,0.214340847602,-0.298148509016,0.00744669693512,7.0156551213e-05,0.923299767494,0.384007918055,1.0,0.0
369579000000,0,0.55633708019,-0.489727524348,-0.0402232017532,0.0210426283912,0.949350456032,0.310922841654,1.0,0.0
374523000000,0,0.909437897411,-0.702858524241,-0.0300101354069,0.0514095078549,0.944279343902,0.323717430725,0.0,1.0
378177000000,0,0.7263966097,-0.670220028938,-0.0575243388272,0.0331657099211,0.813580776201,0.577648082074,1.0,0.0
383081000000,0,0.873632038828,-1.04286597482,0.011528197936,0.0214153931373,0.825935668884,0.563239516063,1.0,0.0
388124000000,0,1.03888505611,-1.384051619,-0.0190694752629,0.0304952163582,0.857109118344,0.513877763815,0.0,-1.0
390995000000,0,1.17272686568,-1.35940019646,-0.0140891287299,0.0281972658897,0.95928221717,0.280684945212,1.0,0.0
396183000000,0,1.46945071056,-1.53312415916,-0.0295704336938,0.0392098260662,0.963206344586,0.264237992613,1.0,0.0
401026000000,0,1.78770121249,-1.76036287123,-0.0162513841835,0.0413183959664,0.954526612735,0.294800997705,1.0,0.0
405831000000,0,2.03558450459,-2.02960589246,-0.00819590181297,0.021159714687,0.931898480453,0.36200872337,1.0,0.0
410677000000,0,2.3411466164,-2.28132135611,-0.0205598885247,0.0288695218684,0.944463522042,0.32669939887,1.0,0.0
415781000000,0,2.59402536819,-2.58468153378,0.0102856887652,-0.0388080079166,0.925673677954,0.376186635955,1.0,0.0
420831000000,0,2.89618296997,-2.84109117457,-0.033244584279,-0.023538102787,0.936418791047,0.348511984165,0.0,-1.0
424228000000,0,3.00620159854,-2.76950167461,-0.0398981975637,-0.0199565101926,0.989174675473,0.13979747113,0.0,-1.0
427129000000,0,3.0807445655,-2.67198113513,-0.0387020520778,-0.00900067768057,0.9977191748,-0.0545672722586,0.0,-1.0
430030000000,0,3.09210016631,-2.54973713905,-0.0447669204097,-0.00257020858421,0.956858589941,-0.287073084284,0.0,-1.0
433328000000,0,3.05366491025,-2.39918233389,-0.0442941357381,0.0082827660502,0.860924931648,-0.506732362686,0.0,-1.0
436134000000,0,2.93560403949,-2.32204471305,-0.0321162065251,0.0185856197003,0.705779917136,-0.707458714404,0.0,-1.0
439135000000,0,2.82276661975,-2.30648336675,-0.0120413047479,0.0327774002854,0.529039258083,-0.847878595329,0.0,-1.0
442633000000,0,2.6913946013,-2.29773825595,-0.0198305227524,0.0329432848872,0.339337017807,-0.939878651047,0.0,-1.0
445931000000,0,2.57038844882,-2.35240447028,-0.00175782746671,0.0184186567072,0.0850418628096,-0.996205573513,0.0,-1.0
448933000000,0,2.49404703719,-2.48026129668,-0.0116711174936,0.0373590998506,-0.162517373373,-0.98592909787,0.0,-1.0
451936000000,0,2.48748942557,-2.64959972364,-0.00536211416967,0.0441054091966,-0.4136347858,-0.909358138792,0.0,-1.0
455531000000,0,2.54815380476,-2.76786651533,0.00836118806346,0.0365419775177,-0.584814255264,-0.810300599317,0.0,-1.0
458432000000,0,2.64626362489,-2.84329071542,0.0144779262542,0.042249421173,-0.738285762909,-0.673007807048,0.0,-1.0
461928000000,0,2.75772243738,-2.88937865442,0.0221920183042,0.0362247713289,-0.85889173542,-0.510392267861,0.0,-1.0
